MEDIA_NAME,TIME(2020/06/25 16:15:14.638),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI
10pt1.2sp,9.75,0.38013,0.1754,9.4375,0.3125,1,
10pt1.2sp,10.3125,0.40328,0.22616,9.75,0.5625,1,
10pt1.2sp,10.75,0.41292,0.20351,10.3125,0.4375,1,
10pt1.2sp,11.4375,0.44657,0.19499,10.75,0.6875,1,
10pt1.2sp,11.8125,0.46639,0.17299,11.4375,0.375,1,
10pt1.2sp,12.4375,0.47303,0.1923,11.875,0.5625,1,
10pt1.2sp,12.75,0.48475,0.18612,12.4375,0.3125,1,
10pt1.2sp,13.375,0.4744,0.20178,12.75,0.625,1,
10pt1.2sp,14.25,0.35307,0.20718,13.4375,0.8125,1,
16pt1.2sp,2.125,0.48018,0.43482,1.75,0.375,1,gap9
16pt1.2sp,2.375,0.5614,0.452,2.125,0.25,1,row10-gapQuestion
16pt1.2sp,2.9375,0.51635,0.43375,2.5,0.4375,1,gap9
16pt1.2sp,3.4375,0.58412,0.47354,3.0625,0.375,1,gapQuestion
16pt1.2sp,4.0625,0.59508,0.43565,3.5,0.5625,1,gap9
16pt1.2sp,4.5625,0.57758,0.40689,4.125,0.4375,1,gap8
16pt1.2sp,5,0.36475,0.42685,4.625,0.375,1,row9
16pt1.2sp,5.4375,0.32628,0.24885,5.0625,0.375,1,gap2
16pt1.2sp,6.375,0.3642,0.2713,5.5,0.875,1,row3-gap3
16pt1.2sp,7.1875,0.43041,0.26348,6.625,0.5625,1,row3
16pt1.2sp,7.5625,0.46193,0.24181,7.1875,0.375,1,row2
16pt1.2sp,8,0.51363,0.28594,7.5625,0.4375,1,gap3
16pt1.2sp,8.5625,0.57194,0.29445,8.0625,0.5,1,row4
16pt1.2sp,8.9375,0.60672,0.27986,8.5625,0.375,1,gap3
16pt1.2sp,9.75,0.61649,0.28079,8.9375,0.8125,1,gap3
16pt1.2sp,10.3125,0.65143,0.28675,9.75,0.5625,1,gap3-row4
16pt1.2sp,10.5625,0.44404,0.29393,10.375,0.1875,1,row4
16pt1.2sp,11.125,0.34633,0.28603,10.5625,0.5625,1,gap3-row4
16pt1.2sp,11.8125,0.39399,0.29254,11.1875,0.625,1,row4
16pt1.2sp,12.25,0.40419,0.2497,11.8125,0.4375,1,gap2
16pt1.2sp,12.5625,0.43997,0.27519,12.25,0.3125,1,gap3
16pt1.2sp,13,0.46664,0.2812,12.5625,0.4375,1,gap3
16pt1.2sp,13.25,0.49937,0.27493,13,0.25,1,gap3
16pt1.2sp,13.5625,0.5406,0.27089,13.3125,0.25,1,row3
16pt1.2sp,14.3125,0.57827,0.28933,13.625,0.6875,1,row4
16pt1.2sp,14.625,0.57492,0.38622,14.3125,0.3125,1,gap7
16pt1.2sp,15.125,0.60845,0.28417,14.625,0.5,1,gap3
16pt1.2sp,15.4375,0.65126,0.28296,15.125,0.3125,1,gap3
16pt1.2sp,15.9375,0.66521,0.28765,15.4375,0.5,1,row4
13pt2sp,0.1875,0.56047,0.33138,0,0.1875,1,gap3
13pt2sp,0.5,0.46154,0.32353,0.1875,0.3125,1,gap3
13pt2sp,0.875,0.32215,0.5892,0.5625,0.3125,1,gapQuestion
13pt2sp,1.25,0.29189,0.60187,0.875,0.375,1,gapQuestion
13pt2sp,1.75,0.39067,0.60753,1.3125,0.4375,1,gapQuestion
13pt2sp,2.0625,0.4323,0.63303,1.75,0.3125,1,gapQuestion
13pt2sp,2.875,0.47588,0.60216,2.25,0.625,1,gapQuestion
13pt2sp,3.1875,0.3614,0.63016,2.875,0.3125,1,gapQuestion
13pt2sp,3.4375,0.30173,0.54557,3.25,0.1875,1,gap9
13pt2sp,4.0625,0.46927,0.5971,3.5,0.5625,1,gapQuestion
13pt2sp,4.5625,0.28887,0.20065,4.125,0.4375,1,gap0
13pt2sp,5.4375,0.29905,0.20589,4.8125,0.625,1,gap0
13pt2sp,6.25,0.29216,0.20301,5.4375,0.8125,1,gap0
13pt2sp,6.5625,0.28924,0.19824,6.25,0.3125,1,
13pt2sp,6.9375,0.28573,0.24732,6.625,0.3125,1,gap1
13pt2sp,7.3125,0.29124,0.30196,7,0.3125,1,gap2
13pt2sp,7.6875,0.29157,0.32998,7.3125,0.375,1,gap3
13pt2sp,8.4375,0.30091,0.39169,7.6875,0.75,1,gap5
13pt2sp,8.75,0.28887,0.38192,8.4375,0.3125,1,row5
13pt2sp,9,0.27297,0.25653,8.8125,0.1875,1,
13pt2sp,9.4375,0.2898,0.17173,9,0.4375,1,
13pt2sp,10.25,0.29736,0.18578,9.4375,0.8125,1,
13pt2sp,10.625,0.29332,0.20695,10.3125,0.3125,1,gap0
13pt2sp,11.3125,0.29738,0.26105,10.6875,0.625,1,gap1
13pt2sp,11.6875,0.28968,0.28195,11.3125,0.375,1,gap2
13pt2sp,12.25,0.29506,0.34172,11.6875,0.5625,1,gap3-row4
13pt2sp,12.6875,0.30386,0.40521,12.25,0.4375,1,gap5
13pt2sp,13.3125,0.32245,0.38773,12.6875,0.625,1,gap5
13pt2sp,13.625,0.31499,0.38542,13.375,0.25,1,row5
13pt2sp,13.8125,0.29272,0.46906,13.625,0.1875,1,gap7
13pt2sp,14.8125,0.32715,0.62628,13.9375,0.875,1,gapQuestion
13pt2sp,15,0.45842,0.50533,14.875,0.125,1,gap8
13pt2sp,15.625,0.28572,0.35035,15.25,0.375,1,gap4
13pt2sp,16,0.30296,0.40218,15.625,0.375,1,gap5
13pt2sp,16.3125,0.31415,0.40749,16,0.3125,1,gap5
13pt2sp,17.625,0.30276,0.41667,16.5625,1.0625,1,gap5-row6
13pt2sp,17.9375,0.30787,0.53709,17.6875,0.25,1,gap9
13pt2sp,18.5,0.3071,0.39651,18.0625,0.4375,1,gap5
13pt2sp,19,0.33431,0.6148,18.5625,0.4375,1,gapQuestion
13pt2sp,19.4375,0.2976,0.36106,19.0625,0.375,1,gap4
13pt2sp,19.875,0.33163,0.59888,19.5,0.375,1,gapQuestion
13pt2sp,20.375,0.29588,0.35564,19.9375,0.4375,1,gap4
13pt2sp,20.75,0.32242,0.40475,20.375,0.375,1,gap5
13pt2sp,21.375,0.34711,0.60007,20.8125,0.5625,1,gapQuestion
13pt2sp,21.9375,0.36461,0.36783,21.4375,0.5,1,gap4
13pt2sp,22.75,0.36907,0.39138,22,0.75,1,gap5
13pt2sp,23.3125,0.39296,0.38243,22.75,0.5625,1,row5
13pt2sp,23.875,0.45894,0.39161,23.3125,0.5625,1,gap5
13pt2sp,24.3125,0.48012,0.37371,23.875,0.4375,1,gap4
13pt2sp,24.9375,0.64283,0.37628,24.375,0.5625,1,gap4
13pt2sp,25.3125,0.29225,0.40349,25,0.3125,1,gap5
13pt2sp,25.4375,0.32677,0.57079,25.375,0.0625,1,row10
13pt1.2spA,0.375,0.34562,0.56138,0,0.375,1,
13pt1.2spA,0.6875,0.34335,0.3771,0.4375,0.25,1,gap7
13pt1.2spA,1.3125,0.32328,0.46644,0.6875,0.625,1,gapQuestion
13pt1.2spA,1.6875,0.37043,0.38733,1.375,0.3125,1,row8
13pt1.2spA,3.5,0.3945,0.44865,1.8125,1.6875,1,gap10
13pt1.2spA,3.9375,0.46793,0.44542,3.5,0.4375,1,gap10
13pt1.2spA,4.5625,0.511,0.44175,3.9375,0.625,1,gap10
13pt1.2spA,4.9375,0.32722,0.32705,4.625,0.3125,1,row5
13pt1.2spA,5.875,0.37741,0.43156,5,0.875,1,row10
13pt1.2spA,6.4375,0.41034,0.43558,5.875,0.5625,1,row10
13pt1.2spA,7.25,0.31424,0.26513,6.5,0.75,1,
13pt1.2spA,8,0.33429,0.27339,7.25,0.75,1,gap2
13pt1.2spA,8.3125,0.34045,0.2613,8,0.3125,1,gap2
13pt1.2spA,9,0.36293,0.29109,8.3125,0.6875,1,gap3
13pt1.2spA,9.5,0.46195,0.29908,9,0.5,1,row4
13pt1.2spA,9.9375,0.43343,0.28581,9.5625,0.375,1,gap3
13pt1.2spA,10.1875,0.46433,0.30219,9.9375,0.25,1,row4
13pt1.2spA,11.4375,0.50864,0.29973,10.1875,1.25,1,row4
13pt1.2spA,11.75,0.44986,0.349,11.4375,0.3125,1,row6
13pt1.2spA,12.0625,0.40003,0.25633,11.75,0.3125,1,row2
13pt1.2spA,12.375,0.33303,0.26869,12.0625,0.3125,1,gap2
13pt1.2spA,12.5625,0.36873,0.45114,12.4375,0.125,1,gap10-row11
13pt1.5sp,0.125,0.36784,0.40473,0,0.125,1,row7
13pt1.5sp,0.4375,0.33215,0.31236,0.125,0.3125,1,gap3
13pt1.5sp,0.6875,0.30316,0.40427,0.4375,0.25,1,row7
13pt1.5sp,1.375,0.30514,0.49884,0.75,0.625,1,gapQuestion
13pt1.5sp,2.125,0.35007,0.49236,1.375,0.75,1,gapQuestion
13pt1.5sp,2.75,0.40873,0.49946,2.125,0.625,1,gapQuestion
13pt1.5sp,3.375,0.45045,0.4883,2.75,0.625,1,row10
13pt1.5sp,3.6875,0.31575,0.46557,3.4375,0.25,1,gap9
13pt1.5sp,4.4375,0.29017,0.3178,3.75,0.6875,1,row4
13pt1.5sp,5.1875,0.32334,0.3231,4.4375,0.75,1,gap4
13pt1.5sp,5.75,0.32659,0.32147,5.5,0.25,1,row4
13pt1.5sp,6.625,0.35721,0.31416,5.8125,0.8125,1,row4
13pt1.5sp,7.375,0.42468,0.29167,6.625,0.75,1,row3
13pt1.5sp,9.125,0.5371,0.29532,7.375,1.75,1,gap3
13pt1.5sp,9.375,0.46096,0.2964,9.1875,0.1875,1,gap3
13pt1.5sp,10.3125,0.295,0.3188,9.4375,0.875,1,row4
13pt1.5sp,11.625,0.33081,0.33014,10.375,1.25,1,gap4
13pt1.5sp,12.875,0.40122,0.32625,11.6875,1.1875,1,gap4
13pt1.5sp,13.8125,0.44693,0.31254,12.875,0.9375,1,gap3
13pt1.5sp,14.8125,0.50229,0.30759,13.875,0.9375,1,gap3
13pt1.5sp,15.375,0.53768,0.3054,14.8125,0.5625,1,gap3
13pt1.5sp,15.5,0.5467,0.33493,15.375,0.125,1,gap4
13pt1.2spB,0.375,0.53509,0.34894,0,0.375,1,row4
13pt1.2spB,0.6875,0.31002,0.36942,0.4375,0.25,1,row5
13pt1.2spB,1.5625,0.29323,0.44892,0.6875,0.875,1,gap8
13pt1.2spB,2,0.34749,0.45833,1.5625,0.4375,1,row9
13pt1.2spB,2.375,0.31145,0.47528,2,0.375,1,row10
13pt1.2spB,3.3125,0.36109,0.47006,2.625,0.6875,1,gap9
13pt1.2spB,3.75,0.34494,0.46319,3.3125,0.4375,1,gap9
13pt1.2spB,4.125,0.39648,0.46524,3.8125,0.3125,1,gap9
13pt1.2spB,5.1875,0.4811,0.44522,4.3125,0.875,1,gap8
13pt1.2spB,5.6875,0.50601,0.46427,5.1875,0.5,1,gap9
13pt1.2spB,7.4375,0.3459,0.46257,5.75,1.6875,1,gap9
13pt1.2spB,7.6875,0.31524,0.37231,7.5,0.1875,1,row5-gap5
13pt1.2spB,8.6875,0.33466,0.29695,7.75,0.9375,1,row2
13pt1.2spB,9.1875,0.36843,0.30398,8.75,0.4375,1,row2
13pt1.2spB,9.875,0.45585,0.31041,9.375,0.5,1,gap2
13pt1.2spB,10.25,0.47473,0.29794,9.875,0.375,1,row2
13pt1.2spB,11.1875,0.4772,0.30301,10.3125,0.875,1,row2
13pt1.2spB,11.5625,0.49129,0.30865,11.1875,0.375,1,gap2
13pt1.2spB,11.875,0.55804,0.27242,11.5625,0.3125,1,gap0
13pt1.2spB,12.8125,0.62533,0.30769,11.9375,0.875,1,gap2
13pt1.2spB,13.4375,0.38153,0.48704,12.875,0.5625,1,gapQuestion
13pt1.2spB,13.8125,0.44757,0.44143,13.5,0.3125,1,gap8
13pt1.2spB,14,0.48745,0.44474,13.8125,0.1875,1,gap8
20pt1.2sp,0.1875,0.46654,0.44387,0,0.1875,1,row7
20pt1.2sp,0.4375,0.33293,0.40968,0.1875,0.25,1,row6
20pt1.2sp,0.6875,0.23749,0.49314,0.4375,0.25,1,gap8
20pt1.2sp,1.0625,0.18694,0.62615,0.75,0.3125,1,gapQuestion
20pt1.2sp,1.375,0.2329,0.62794,1.0625,0.3125,1,gapQuestion
20pt1.2sp,1.6875,0.28843,0.63651,1.375,0.3125,1,gapQuestion
20pt1.2sp,2.125,0.22119,0.60809,1.8125,0.3125,1,gapQuestion
20pt1.2sp,2.625,0.28699,0.61234,2.125,0.5,1,gapQuestion
20pt1.2sp,3,0.37658,0.62853,2.6875,0.3125,1,gapQuestion
20pt1.2sp,3.4375,0.47404,0.61054,3,0.4375,1,gapQuestion
20pt1.2sp,3.625,0.45666,0.5643,3.4375,0.1875,1,gap10
20pt1.2sp,4.1875,0.19012,0.24989,3.75,0.4375,1,gap1
20pt1.2sp,4.625,0.18992,0.2105,4.25,0.375,1,gap0
20pt1.2sp,5.3125,0.18629,0.26482,4.625,0.6875,1,row2
20pt1.2sp,6.1875,0.18201,0.31885,5.3125,0.875,1,gap3
20pt1.2sp,6.5,0.18573,0.32842,6.1875,0.3125,1,gap3-row4
20pt1.2sp,6.75,0.1876,0.33066,6.5,0.25,1,row4
20pt1.2sp,7.3125,0.18046,0.36307,6.75,0.5625,1,gap4-row5
20pt1.2sp,7.875,0.19494,0.21441,7.375,0.5,1,gap0
20pt1.2sp,8.5,0.18953,0.23674,7.875,0.625,1,gap1
20pt1.2sp,9.3125,0.18947,0.27479,8.5,0.8125,1,gap2
20pt1.2sp,9.6875,0.1802,0.29903,9.3125,0.375,1,row3
20pt1.2sp,10.3125,0.18362,0.3506,9.75,0.5625,1,gap4
20pt1.2sp,10.75,0.22406,0.39982,10.3125,0.4375,1,gap5-row6
20pt1.2sp,11.375,0.24633,0.62805,10.8125,0.5625,1,gapQuestion
20pt1.2sp,11.75,0.29813,0.63424,11.4375,0.3125,1,gapQuestion
20pt1.2sp,12,0.27106,0.52797,11.75,0.25,1,gap9
20pt1.2sp,12.4375,0.1886,0.37736,12,0.4375,1,gap5
20pt1.2sp,12.8125,0.18497,0.29276,12.4375,0.375,1,gap2-row3
20pt1.2sp,13.0625,0.18567,0.25634,12.8125,0.25,1,gap1
20pt1.2sp,13.5625,0.18746,0.26435,13.0625,0.5,1,row2
20pt1.2sp,14.5,0.18681,0.2818,13.875,0.625,1,gap2
20pt1.2sp,15,0.1908,0.36277,14.5,0.5,1,gap4-row5
20pt1.2sp,15.5625,0.22059,0.39466,15.0625,0.5,1,gap5
20pt1.2sp,16.25,0.23499,0.36837,15.5625,0.6875,1,row5
20pt1.2sp,16.8125,0.31175,0.35094,16.25,0.5625,1,gap4
20pt1.2sp,17.125,0.3882,0.35752,16.8125,0.3125,1,gap4
20pt1.2sp,17.5625,0.47773,0.33432,17.125,0.4375,1,row4
20pt1.2sp,18,0.56219,0.3547,17.5625,0.4375,1,gap4
20pt1.2sp,18.5625,0.65517,0.34436,18,0.5625,1,gap4
20pt1.2sp,18.9375,0.69366,0.32845,18.625,0.3125,1,gap3-row4
20pt1.2sp,19.625,0.48544,0.33246,19,0.625,1,row4
20pt1.2sp,19.9375,0.41504,0.35712,19.625,0.3125,1,gap4
20pt1.2sp,20.25,0.32465,0.38005,19.9375,0.3125,1,gap5
20pt1.2sp,20.75,0.29288,0.36987,20.25,0.5,1,row5
20pt1.2sp,21.5,0.2122,0.3652,20.75,0.75,1,row5
20pt1.2sp,21.75,0.50178,0.36974,21.5,0.25,1,row5
20pt1.2sp,22,0.56887,0.37864,21.8125,0.1875,1,gap5
20pt1.2sp,22.5625,0.28644,0.35594,22.0625,0.5,1,gap4
20pt1.2sp,23.25,0.49991,0.33774,22.625,0.625,1,row4
20pt1.2sp,23.6875,0.6158,0.32612,23.3125,0.375,1,gap3
20pt1.2sp,24.25,0.66575,0.35118,23.6875,0.5625,1,gap4
20pt1.2sp,24.875,0.42644,0.35162,24.3125,0.5625,1,gap4
20pt1.2sp,25.375,0.34327,0.39975,24.9375,0.4375,1,gap5-row6
20pt1.2sp,26,0.20936,0.37998,25.4375,0.5625,1,gap5
20pt1.2sp,26.375,0.29017,0.35252,26.0625,0.3125,1,gap4
20pt1.2sp,26.875,0.39941,0.36776,26.375,0.5,1,row5
20pt1.2sp,27.3125,0.46949,0.38066,26.875,0.4375,1,gap5
20pt1.2sp,27.6875,0.5404,0.35389,27.3125,0.375,1,gap4
20pt1.2sp,28.0625,0.59318,0.36508,27.6875,0.375,1,row5
20pt1.2sp,28.5,0.67068,0.34798,28.0625,0.4375,1,gap4
20pt1.2sp,28.8125,0.66921,0.36035,28.5,0.3125,1,gap4
20pt1.2sp,29.25,0.51743,0.33975,28.875,0.375,1,row4-gap4
20pt1.2sp,29.6875,0.59202,0.36606,29.3125,0.375,1,row5
20pt1.2sp,30.1875,0.64646,0.36825,29.6875,0.5,1,row5
20pt1.2sp,30.3125,0.6188,0.32161,30.1875,0.125,1,gap3
