MEDIA_NAME,TIME(2020/06/22 19:13:41.704),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.52443,0.49921,0.00000,0.00000,1,,
start screen,0.00000,0.52398,0.49909,0.00000,0.00000,1,,
start screen,0.03125,0.52423,0.49863,0.00000,0.03125,1,,
start screen,0.03125,0.52346,0.49756,0.00000,0.03125,1,,
start screen,0.06250,0.52275,0.49658,0.00000,0.06250,1,,
start screen,0.06250,0.52317,0.49685,0.00000,0.06250,1,,
start screen,0.09375,0.52249,0.49625,0.00000,0.09375,1,,
start screen,0.09375,0.52186,0.49570,0.00000,0.09375,1,,
start screen,0.12500,0.52236,0.49572,0.00000,0.12500,1,,
start screen,0.12500,0.52215,0.49548,0.00000,0.12500,1,,
start screen,0.15625,0.52195,0.49526,0.00000,0.15625,1,,
start screen,0.18750,0.52209,0.49332,0.00000,0.18750,1,,
start screen,0.18750,0.52220,0.49329,0.00000,0.18750,1,,
start screen,0.21875,0.52231,0.49326,0.00000,0.21875,1,,
start screen,0.21875,0.52241,0.49237,0.00000,0.21875,1,,
start screen,0.25000,0.52187,0.49108,0.00000,0.25000,1,,
start screen,0.25000,0.52136,0.48986,0.00000,0.25000,1,,
start screen,0.28125,0.52105,0.48931,0.00000,0.28125,1,,
start screen,0.28125,0.52088,0.48827,0.00000,0.28125,1,,
start screen,0.31250,0.52071,0.48753,0.00000,0.31250,1,,
start screen,0.31250,0.52052,0.48825,0.00000,0.31250,1,,
start screen,0.34375,0.52086,0.48992,0.00000,0.34375,1,,
start screen,0.34375,0.52119,0.49157,0.00000,0.34375,1,,
start screen,0.37500,0.52053,0.49131,0.00000,0.37500,1,,
start screen,0.37500,0.52009,0.48879,0.00000,0.37500,1,,
start screen,0.40625,0.51965,0.48607,0.00000,0.40625,1,,
start screen,0.40625,0.50938,0.45929,0.00000,0.40625,0,,
start screen,0.43750,0.50631,0.42479,0.00000,0.40625,0,,
start screen,0.43750,0.50528,0.41329,0.00000,0.40625,0,,
start screen,0.46875,0.50084,0.41299,0.40625,0.06250,1,,
start screen,0.50000,0.49713,0.41683,0.40625,0.09375,1,,
start screen,0.50000,0.49465,0.41939,0.40625,0.09375,1,,
start screen,0.53125,0.49465,0.41939,0.40625,0.12500,1,,
start screen,0.53125,0.49465,0.41939,0.40625,0.12500,1,,
start screen,0.56250,0.49465,0.41939,0.40625,0.15625,1,,
start screen,0.56250,0.49170,0.41141,0.40625,0.15625,0,,
start screen,0.59375,0.49170,0.41141,0.40625,0.15625,0,,
start screen,0.59375,0.49170,0.41141,0.40625,0.15625,0,,
start screen,0.62500,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.62500,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.65625,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.65625,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.68750,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.68750,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.71875,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.71875,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.75000,0.00000,0.00000,0.40625,0.15625,0,,
start screen,0.75000,0.49456,0.36077,0.40625,0.15625,0,,
start screen,0.78125,0.48760,0.35970,0.40625,0.15625,0,,
start screen,0.81250,0.48528,0.35935,0.40625,0.15625,0,,
start screen,0.81250,0.48534,0.36193,0.75000,0.06250,1,,
start screen,0.84375,0.48150,0.36444,0.75000,0.09375,1,,
start screen,0.84375,0.47901,0.36730,0.75000,0.09375,1,,
start screen,0.87500,0.47671,0.37150,0.75000,0.12500,1,,
start screen,0.87500,0.47711,0.37817,0.75000,0.12500,1,,
start screen,0.90625,0.47751,0.38478,0.75000,0.15625,1,,
start screen,0.90625,0.47759,0.38990,0.75000,0.15625,1,,
start screen,0.93750,0.47684,0.39630,0.75000,0.18750,1,,
start screen,0.93750,0.47617,0.40107,0.75000,0.18750,1,,
start screen,0.96875,0.47588,0.40377,0.75000,0.21875,1,,
start screen,0.96875,0.47636,0.40633,0.75000,0.21875,1,,
start screen,1.00000,0.47673,0.40771,0.75000,0.25000,1,,
start screen,1.00000,0.47673,0.40771,0.75000,0.25000,1,,
start screen,1.03125,0.47673,0.40771,0.75000,0.28125,1,,
start screen,1.03125,0.47673,0.40771,0.75000,0.28125,1,,
start screen,1.06250,0.47459,0.41980,0.75000,0.28125,0,,
start screen,1.06250,0.47459,0.41980,0.75000,0.28125,0,,
start screen,1.09375,0.47459,0.41980,0.75000,0.28125,0,,
start screen,1.09375,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.12500,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.15625,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.15625,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.18750,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.18750,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.21875,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.21875,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.25000,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.25000,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.28125,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.28125,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.31250,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.31250,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.34375,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.34375,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.37500,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.37500,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.40625,0.00000,0.00000,0.75000,0.28125,0,,
start screen,1.43750,0.23351,0.21150,0.75000,0.28125,0,,
start screen,1.43750,0.31134,0.28199,0.75000,0.28125,0,,
start screen,1.46875,0.47232,0.42536,0.75000,0.28125,0,,
start screen,1.46875,0.46724,0.41724,0.75000,0.28125,0,,
start screen,1.50000,0.46555,0.41454,0.75000,0.28125,0,,
20pt1.2sp,0.00000,0.46375,0.41418,0.00000,0.00000,1,gap6,
20pt1.2sp,0.03125,0.46837,0.41879,0.00000,0.03125,1,gap6,
20pt1.2sp,0.03125,0.47146,0.42187,0.00000,0.03125,1,gap6,
20pt1.2sp,0.06250,0.46913,0.42118,0.00000,0.06250,1,gap6,
20pt1.2sp,0.06250,0.47001,0.42273,0.00000,0.06250,1,gap6,
20pt1.2sp,0.09375,0.47078,0.42603,0.00000,0.09375,1,gap6,
20pt1.2sp,0.09375,0.46942,0.42828,0.00000,0.09375,1,gap6,
20pt1.2sp,0.12500,0.47190,0.43323,0.00000,0.12500,1,gap6-row7,
20pt1.2sp,0.12500,0.47400,0.43789,0.00000,0.12500,1,row7,
20pt1.2sp,0.15625,0.47279,0.44201,0.00000,0.15625,1,row7,
20pt1.2sp,0.15625,0.47132,0.44365,0.00000,0.15625,1,row7,
20pt1.2sp,0.18750,0.46999,0.44468,0.00000,0.18750,1,row7,
20pt1.2sp,0.18750,0.46976,0.44529,0.00000,0.18750,1,row7-gap7,
20pt1.2sp,0.21875,0.46908,0.44993,0.00000,0.21875,1,gap7,
20pt1.2sp,0.21875,0.46852,0.45439,0.00000,0.21875,1,gap7,
20pt1.2sp,0.25000,0.46785,0.45682,0.00000,0.25000,1,gap7,
20pt1.2sp,0.28125,0.46672,0.45619,0.00000,0.28125,1,gap7,
20pt1.2sp,0.28125,0.46559,0.45439,0.00000,0.28125,1,gap7,
20pt1.2sp,0.31250,0.46560,0.45273,0.00000,0.31250,1,gap7,
